loss,mean_accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.29577895998954773,0.9086233973503113,8.36893916130066,False,,,1,11de13271de04435bc1f3b4d32bcd6f5,2021-05-23_22-01-35,1621800095,8.36893916130066,44096,Timos-MacBook-Pro-2.local,192.168.2.103,8.36893916130066,0,1,3e4f9_00005
0.21999865770339966,0.9321597814559937,9.114385843276978,False,,,2,11de13271de04435bc1f3b4d32bcd6f5,2021-05-23_22-01-44,1621800104,17.483325004577637,44096,Timos-MacBook-Pro-2.local,192.168.2.103,17.483325004577637,0,2,3e4f9_00005
0.1869603842496872,0.9438291192054749,8.132242918014526,False,,,3,11de13271de04435bc1f3b4d32bcd6f5,2021-05-23_22-01-52,1621800112,25.615567922592163,44096,Timos-MacBook-Pro-2.local,192.168.2.103,25.615567922592163,0,3,3e4f9_00005
0.17407621443271637,0.9481803774833679,8.37644910812378,False,,,4,11de13271de04435bc1f3b4d32bcd6f5,2021-05-23_22-02-00,1621800120,33.99201703071594,44096,Timos-MacBook-Pro-2.local,192.168.2.103,33.99201703071594,0,4,3e4f9_00005
0.1724928915500641,0.9503560066223145,8.518038034439087,False,,,5,11de13271de04435bc1f3b4d32bcd6f5,2021-05-23_22-02-09,1621800129,42.51005506515503,44096,Timos-MacBook-Pro-2.local,192.168.2.103,42.51005506515503,0,5,3e4f9_00005
0.17635956406593323,0.9507516026496887,8.48749589920044,False,,,6,11de13271de04435bc1f3b4d32bcd6f5,2021-05-23_22-02-17,1621800137,50.99755096435547,44096,Timos-MacBook-Pro-2.local,192.168.2.103,50.99755096435547,0,6,3e4f9_00005
0.18389122188091278,0.9523338675498962,8.14196228981018,False,,,7,11de13271de04435bc1f3b4d32bcd6f5,2021-05-23_22-02-26,1621800146,59.13951325416565,44096,Timos-MacBook-Pro-2.local,192.168.2.103,59.13951325416565,0,7,3e4f9_00005
0.1980501115322113,0.9483781456947327,8.364099740982056,False,,,8,11de13271de04435bc1f3b4d32bcd6f5,2021-05-23_22-02-34,1621800154,67.5036129951477,44096,Timos-MacBook-Pro-2.local,192.168.2.103,67.5036129951477,0,8,3e4f9_00005
0.2079506665468216,0.9497626423835754,8.27258014678955,False,,,9,11de13271de04435bc1f3b4d32bcd6f5,2021-05-23_22-02-42,1621800162,75.77619314193726,44096,Timos-MacBook-Pro-2.local,192.168.2.103,75.77619314193726,0,9,3e4f9_00005
0.22192806005477905,0.9462025165557861,8.238651752471924,False,,,10,11de13271de04435bc1f3b4d32bcd6f5,2021-05-23_22-02-50,1621800170,84.01484489440918,44096,Timos-MacBook-Pro-2.local,192.168.2.103,84.01484489440918,0,10,3e4f9_00005
