loss,mean_accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.5895164608955383,0.8519531488418579,7.329869031906128,False,,,1,39f6fd87fe884a8c9742f96bc2216661,2021-05-23_22-02-59,1621800179,7.329869031906128,44103,Timos-MacBook-Pro-2.local,192.168.2.103,7.329869031906128,0,1,3e4f9_00007
0.5607491731643677,0.8599609136581421,7.524005889892578,False,,,2,39f6fd87fe884a8c9742f96bc2216661,2021-05-23_22-03-06,1621800186,14.853874921798706,44103,Timos-MacBook-Pro-2.local,192.168.2.103,14.853874921798706,0,2,3e4f9_00007
0.5811110734939575,0.861132800579071,7.912187337875366,False,,,3,39f6fd87fe884a8c9742f96bc2216661,2021-05-23_22-03-14,1621800194,22.766062259674072,44103,Timos-MacBook-Pro-2.local,192.168.2.103,22.766062259674072,0,3,3e4f9_00007
0.6168429255485535,0.8583984375,7.528136968612671,False,,,4,39f6fd87fe884a8c9742f96bc2216661,2021-05-23_22-03-22,1621800202,30.294199228286743,44103,Timos-MacBook-Pro-2.local,192.168.2.103,30.294199228286743,0,4,3e4f9_00007
0.7135791778564453,0.843554675579071,7.900609016418457,False,,,5,39f6fd87fe884a8c9742f96bc2216661,2021-05-23_22-03-30,1621800210,38.1948082447052,44103,Timos-MacBook-Pro-2.local,192.168.2.103,38.1948082447052,0,5,3e4f9_00007
0.6542910933494568,0.850390613079071,7.715312719345093,False,,,6,39f6fd87fe884a8c9742f96bc2216661,2021-05-23_22-03-37,1621800217,45.91012096405029,44103,Timos-MacBook-Pro-2.local,192.168.2.103,45.91012096405029,0,6,3e4f9_00007
0.81678706407547,0.808398425579071,7.742110967636108,False,,,7,39f6fd87fe884a8c9742f96bc2216661,2021-05-23_22-03-45,1621800225,53.6522319316864,44103,Timos-MacBook-Pro-2.local,192.168.2.103,53.6522319316864,0,7,3e4f9_00007
0.6691137552261353,0.849804699420929,7.665510177612305,False,,,8,39f6fd87fe884a8c9742f96bc2216661,2021-05-23_22-03-53,1621800233,61.317742109298706,44103,Timos-MacBook-Pro-2.local,192.168.2.103,61.317742109298706,0,8,3e4f9_00007
0.695008397102356,0.850390613079071,7.669755935668945,False,,,9,39f6fd87fe884a8c9742f96bc2216661,2021-05-23_22-04-01,1621800241,68.98749804496765,44103,Timos-MacBook-Pro-2.local,192.168.2.103,68.98749804496765,0,9,3e4f9_00007
0.6954691410064697,0.8658202886581421,8.072766065597534,False,,,10,39f6fd87fe884a8c9742f96bc2216661,2021-05-23_22-04-09,1621800249,77.06026411056519,44103,Timos-MacBook-Pro-2.local,192.168.2.103,77.06026411056519,0,10,3e4f9_00007
