loss,mean_accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.23797835409641266,0.9289410710334778,9.512047052383423,False,,,1,cd525e75262a4febb856993d8830e8ad,2021-05-23_21-59-57,1621799997,9.512047052383423,44100,Timos-MacBook-Pro-2.local,192.168.2.103,9.512047052383423,0,1,3e4f9_00002
0.27999481558799744,0.9227706789970398,9.52829384803772,False,,,2,cd525e75262a4febb856993d8830e8ad,2021-05-23_22-00-07,1621800007,19.040340900421143,44100,Timos-MacBook-Pro-2.local,192.168.2.103,19.040340900421143,0,2,3e4f9_00002
0.2561649680137634,0.9353104829788208,9.86960506439209,False,,,3,cd525e75262a4febb856993d8830e8ad,2021-05-23_22-00-17,1621800017,28.909945964813232,44100,Timos-MacBook-Pro-2.local,192.168.2.103,28.909945964813232,0,3,3e4f9_00002
0.26356419920921326,0.9365047812461853,9.470941066741943,False,,,4,cd525e75262a4febb856993d8830e8ad,2021-05-23_22-00-26,1621800026,38.380887031555176,44100,Timos-MacBook-Pro-2.local,192.168.2.103,38.380887031555176,0,4,3e4f9_00002
0.30134138464927673,0.9351114630699158,10.22306513786316,False,,,5,cd525e75262a4febb856993d8830e8ad,2021-05-23_22-00-36,1621800036,48.603952169418335,44100,Timos-MacBook-Pro-2.local,192.168.2.103,48.603952169418335,0,5,3e4f9_00002
0.26801687479019165,0.9450637102127075,9.65514087677002,False,,,6,cd525e75262a4febb856993d8830e8ad,2021-05-23_22-00-46,1621800046,58.259093046188354,44100,Timos-MacBook-Pro-2.local,192.168.2.103,58.259093046188354,0,6,3e4f9_00002
0.2894449830055237,0.9442675113677979,9.453320026397705,False,,,7,cd525e75262a4febb856993d8830e8ad,2021-05-23_22-00-55,1621800055,67.71241307258606,44100,Timos-MacBook-Pro-2.local,192.168.2.103,67.71241307258606,0,7,3e4f9_00002
0.3454630374908447,0.9400875568389893,9.988127946853638,False,,,8,cd525e75262a4febb856993d8830e8ad,2021-05-23_22-01-05,1621800065,77.7005410194397,44100,Timos-MacBook-Pro-2.local,192.168.2.103,77.7005410194397,0,8,3e4f9_00002
0.35494881868362427,0.9418789744377136,9.906412124633789,False,,,9,cd525e75262a4febb856993d8830e8ad,2021-05-23_22-01-15,1621800075,87.60695314407349,44100,Timos-MacBook-Pro-2.local,192.168.2.103,87.60695314407349,0,9,3e4f9_00002
0.4039180278778076,0.9418789744377136,9.93819284439087,False,,,10,cd525e75262a4febb856993d8830e8ad,2021-05-23_22-01-25,1621800085,97.54514598846436,44100,Timos-MacBook-Pro-2.local,192.168.2.103,97.54514598846436,0,10,3e4f9_00002
