loss,mean_accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.28036245703697205,0.9164062738418579,7.446960210800171,False,,,1,d36d7b0abc544599b63c681769b26291,2021-05-23_21-58-38,1621799918,7.446960210800171,44092,Timos-MacBook-Pro-2.local,192.168.2.103,7.446960210800171,0,1,3e4f9_00000
0.25511854887008667,0.931835949420929,7.358745813369751,False,,,2,d36d7b0abc544599b63c681769b26291,2021-05-23_21-58-45,1621799925,14.805706024169922,44092,Timos-MacBook-Pro-2.local,192.168.2.103,14.805706024169922,0,2,3e4f9_00000
0.2438187152147293,0.936328113079071,7.593279838562012,False,,,3,d36d7b0abc544599b63c681769b26291,2021-05-23_21-58-53,1621799933,22.398985862731934,44092,Timos-MacBook-Pro-2.local,192.168.2.103,22.398985862731934,0,3,3e4f9_00000
0.2326086014509201,0.9404296875,7.906126260757446,False,,,4,d36d7b0abc544599b63c681769b26291,2021-05-23_21-59-00,1621799940,30.30511212348938,44092,Timos-MacBook-Pro-2.local,192.168.2.103,30.30511212348938,0,4,3e4f9_00000
0.2242417335510254,0.9419921636581421,8.081193923950195,False,,,5,d36d7b0abc544599b63c681769b26291,2021-05-23_21-59-09,1621799949,38.386306047439575,44092,Timos-MacBook-Pro-2.local,192.168.2.103,38.386306047439575,0,5,3e4f9_00000
0.23953020572662354,0.9429687261581421,7.711067199707031,False,,,6,d36d7b0abc544599b63c681769b26291,2021-05-23_21-59-16,1621799956,46.097373247146606,44092,Timos-MacBook-Pro-2.local,192.168.2.103,46.097373247146606,0,6,3e4f9_00000
0.232819601893425,0.9429687261581421,7.394501686096191,False,,,7,d36d7b0abc544599b63c681769b26291,2021-05-23_21-59-24,1621799964,53.4918749332428,44092,Timos-MacBook-Pro-2.local,192.168.2.103,53.4918749332428,0,7,3e4f9_00000
0.25751423835754395,0.940625011920929,7.5497801303863525,False,,,8,d36d7b0abc544599b63c681769b26291,2021-05-23_21-59-31,1621799971,61.04165506362915,44092,Timos-MacBook-Pro-2.local,192.168.2.103,61.04165506362915,0,8,3e4f9_00000
0.28357282280921936,0.942187488079071,7.979918003082275,False,,,9,d36d7b0abc544599b63c681769b26291,2021-05-23_21-59-39,1621799979,69.02157306671143,44092,Timos-MacBook-Pro-2.local,192.168.2.103,69.02157306671143,0,9,3e4f9_00000
0.27680689096450806,0.941210925579071,7.694283962249756,False,,,10,d36d7b0abc544599b63c681769b26291,2021-05-23_21-59-47,1621799987,76.71585702896118,44092,Timos-MacBook-Pro-2.local,192.168.2.103,76.71585702896118,0,10,3e4f9_00000
